Year,Month,Trade Type,Consignment,Statistics,Value,Unit
"2020","Dec","Imports","SURINAME","Value (Monthly)","13","HK$ Mn"
"2020","Dec","Imports","SURINAME","Value (Year-to-date)","64","HK$ Mn"
"2020","Dec","Imports","SWEDEN","Value (Monthly)","129","HK$ Mn"
"2020","Dec","Imports","SWEDEN","Value (Year-to-date)","1,950","HK$ Mn"
"2020","Dec","Imports","SWITZERLAND","Value (Monthly)","6,309","HK$ Mn"
"2020","Dec","Imports","SWITZERLAND","Value (Year-to-date)","47,701","HK$ Mn"
"2020","Dec","Imports","SYRIAN ARAB REPUBLIC","Value (Monthly)","0@Mn","HK$ Mn"
"2020","Dec","Imports","SYRIAN ARAB REPUBLIC","Value (Year-to-date)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TAIWAN","Value (Monthly)","41,911","HK$ Mn"
"2020","Dec","Imports","TAIWAN","Value (Year-to-date)","405,695","HK$ Mn"
"2020","Dec","Imports","TAJIKISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TAJIKISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TANZANIA,UNITED REP","Value (Monthly)","60","HK$ Mn"
"2020","Dec","Imports","TANZANIA,UNITED REP","Value (Year-to-date)","570","HK$ Mn"
"2020","Dec","Imports","THAILAND","Value (Monthly)","8,484","HK$ Mn"
"2020","Dec","Imports","THAILAND","Value (Year-to-date)","86,458","HK$ Mn"
"2020","Dec","Imports","THE MAINLAND OF CHINA","Value (Monthly)","204,358","HK$ Mn"
"2020","Dec","Imports","THE MAINLAND OF CHINA","Value (Year-to-date)","1,923,535","HK$ Mn"
"2020","Dec","Imports","TIMOR-LESTE","Value (Monthly)","-",""
"2020","Dec","Imports","TIMOR-LESTE","Value (Year-to-date)","1","HK$ Mn"
"2020","Dec","Imports","TOGO","Value (Monthly)","1","HK$ Mn"
"2020","Dec","Imports","TOGO","Value (Year-to-date)","18","HK$ Mn"
"2020","Dec","Imports","TOKELAU","Value (Monthly)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TOKELAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TONGA","Value (Monthly)","1","HK$ Mn"
"2020","Dec","Imports","TONGA","Value (Year-to-date)","3","HK$ Mn"
"2020","Dec","Imports","TRINIDAD & TOBAGO","Value (Monthly)","0@Mn","HK$ Mn"
"2020","Dec","Imports","TRINIDAD & TOBAGO","Value (Year-to-date)","5","HK$ Mn"
"2020","Dec","Imports","TUNISIA","Value (Monthly)","2","HK$ Mn"
"2020","Dec","Imports","TUNISIA","Value (Year-to-date)","59","HK$ Mn"
"2020","Dec","Imports","TURKEY","Value (Monthly)","914","HK$ Mn"
"2020","Dec","Imports","TURKEY","Value (Year-to-date)","5,631","HK$ Mn"
"2020","Dec","Imports","TURKMENISTAN","Value (Monthly)","-",""
"2020","Dec","Imports","TURKMENISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2020","Dec","Imports","UGANDA","Value (Monthly)","47","HK$ Mn"
"2020","Dec","Imports","UGANDA","Value (Year-to-date)","484","HK$ Mn"
"2020","Dec","Imports","UKRAINE","Value (Monthly)","82","HK$ Mn"
"2020","Dec","Imports","UKRAINE","Value (Year-to-date)","580","HK$ Mn"
"2020","Dec","Imports","UNITED ARAB EMIRATES","Value (Monthly)","3,326","HK$ Mn"
"2020","Dec","Imports","UNITED ARAB EMIRATES","Value (Year-to-date)","22,949","HK$ Mn"
"2020","Dec","Imports","UNITED KINGDOM","Value (Monthly)","4,917","HK$ Mn"
"2020","Dec","Imports","UNITED KINGDOM","Value (Year-to-date)","62,865","HK$ Mn"
"2020","Dec","Imports","URUGUAY","Value (Monthly)","42","HK$ Mn"
"2020","Dec","Imports","URUGUAY","Value (Year-to-date)","418","HK$ Mn"
"2020","Dec","Imports","USA","Value (Monthly)","16,757","HK$ Mn"
"2020","Dec","Imports","USA","Value (Year-to-date)","174,706","HK$ Mn"
"2020","Dec","Imports","UZBEKISTAN","Value (Monthly)","1","HK$ Mn"
"2020","Dec","Imports","UZBEKISTAN","Value (Year-to-date)","5","HK$ Mn"
"2020","Dec","Imports","VANUATU","Value (Monthly)","-",""
"2020","Dec","Imports","VANUATU","Value (Year-to-date)","1","HK$ Mn"
"2020","Dec","Imports","VENEZUELA, BOLIVARIAN","Value (Monthly)","6","HK$ Mn"
"2020","Dec","Imports","VENEZUELA, BOLIVARIAN","Value (Year-to-date)","52","HK$ Mn"
"2020","Dec","Imports","VIET NAM","Value (Monthly)","11,322","HK$ Mn"
"2020","Dec","Imports","VIET NAM","Value (Year-to-date)","100,642","HK$ Mn"
"2020","Dec","Imports","VIRGIN ISLANDS (U.S.)","Value (Monthly)","-",""
"2020","Dec","Imports","VIRGIN ISLANDS (U.S.)","Value (Year-to-date)","1","HK$ Mn"
"2020","Dec","Imports","WESTERN EUROPE, NESOI","Value (Monthly)","-",""
"2020","Dec","Imports","WESTERN EUROPE, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2020","Dec","Imports","YEMEN","Value (Monthly)","19","HK$ Mn"
"2020","Dec","Imports","YEMEN","Value (Year-to-date)","83","HK$ Mn"
"2020","Dec","Imports","ZAMBIA","Value (Monthly)","18","HK$ Mn"
"2020","Dec","Imports","ZAMBIA","Value (Year-to-date)","169","HK$ Mn"
"2020","Dec","Imports","ZIMBABWE","Value (Monthly)","19","HK$ Mn"
"2020","Dec","Imports","ZIMBABWE","Value (Year-to-date)","78","HK$ Mn"
"2021","Jan","Imports","AFGHANISTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","AFGHANISTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","AFRICA, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","AFRICA, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","ALBANIA","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","ALBANIA","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","ALGERIA","Value (Monthly)","6","HK$ Mn"
"2021","Jan","Imports","ALGERIA","Value (Year-to-date)","6","HK$ Mn"
"2021","Jan","Imports","AMERICAN SAMOA","Value (Monthly)","-",""
"2021","Jan","Imports","AMERICAN SAMOA","Value (Year-to-date)","-",""
"2021","Jan","Imports","ANDORRA","Value (Monthly)","-",""
"2021","Jan","Imports","ANDORRA","Value (Year-to-date)","-",""
"2021","Jan","Imports","ANGOLA","Value (Monthly)","-",""
"2021","Jan","Imports","ANGOLA","Value (Year-to-date)","-",""
"2021","Jan","Imports","ARGENTINA","Value (Monthly)","148","HK$ Mn"
"2021","Jan","Imports","ARGENTINA","Value (Year-to-date)","148","HK$ Mn"
"2021","Jan","Imports","ARMENIA","Value (Monthly)","4","HK$ Mn"
"2021","Jan","Imports","ARMENIA","Value (Year-to-date)","4","HK$ Mn"
"2021","Jan","Imports","ARUBA","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","ARUBA","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","ASIA, NESOI","Value (Monthly)","-",""
"2021","Jan","Imports","ASIA, NESOI","Value (Year-to-date)","-",""
"2021","Jan","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Monthly)","11","HK$ Mn"
"2021","Jan","Imports","AUSTRALASIA & OCEANIA, NESOI","Value (Year-to-date)","11","HK$ Mn"
"2021","Jan","Imports","AUSTRALIA","Value (Monthly)","1,394","HK$ Mn"
"2021","Jan","Imports","AUSTRALIA","Value (Year-to-date)","1,394","HK$ Mn"
"2021","Jan","Imports","AUSTRIA","Value (Monthly)","149","HK$ Mn"
"2021","Jan","Imports","AUSTRIA","Value (Year-to-date)","149","HK$ Mn"
"2021","Jan","Imports","AZERBAIJAN","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","AZERBAIJAN","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","BAHAMAS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BAHAMAS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BAHRAIN","Value (Monthly)","74","HK$ Mn"
"2021","Jan","Imports","BAHRAIN","Value (Year-to-date)","74","HK$ Mn"
"2021","Jan","Imports","BANGLADESH","Value (Monthly)","100","HK$ Mn"
"2021","Jan","Imports","BANGLADESH","Value (Year-to-date)","100","HK$ Mn"
"2021","Jan","Imports","BARBADOS","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BARBADOS","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BELARUS","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","BELARUS","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","BELGIUM","Value (Monthly)","1,676","HK$ Mn"
"2021","Jan","Imports","BELGIUM","Value (Year-to-date)","1,676","HK$ Mn"
"2021","Jan","Imports","BELIZE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BELIZE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","BENIN","Value (Monthly)","-",""
"2021","Jan","Imports","BENIN","Value (Year-to-date)","-",""
"2021","Jan","Imports","BHUTAN","Value (Monthly)","-",""
"2021","Jan","Imports","BHUTAN","Value (Year-to-date)","-",""
"2021","Jan","Imports","BOLIVIA, P STATE OF","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","BOLIVIA, P STATE OF","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","BOSNIA & HERZEGOVINA","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","BOSNIA & HERZEGOVINA","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","BOTSWANA","Value (Monthly)","160","HK$ Mn"
"2021","Jan","Imports","BOTSWANA","Value (Year-to-date)","160","HK$ Mn"
"2021","Jan","Imports","BRAZIL","Value (Monthly)","1,384","HK$ Mn"
"2021","Jan","Imports","BRAZIL","Value (Year-to-date)","1,384","HK$ Mn"
"2021","Jan","Imports","BRUNEI DARUSSALAM","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","BRUNEI DARUSSALAM","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","BULGARIA","Value (Monthly)","46","HK$ Mn"
"2021","Jan","Imports","BULGARIA","Value (Year-to-date)","46","HK$ Mn"
"2021","Jan","Imports","BURKINA FASO","Value (Monthly)","-",""
"2021","Jan","Imports","BURKINA FASO","Value (Year-to-date)","-",""
"2021","Jan","Imports","BURUNDI","Value (Monthly)","-",""
"2021","Jan","Imports","BURUNDI","Value (Year-to-date)","-",""
"2021","Jan","Imports","CAMBODIA","Value (Monthly)","135","HK$ Mn"
"2021","Jan","Imports","CAMBODIA","Value (Year-to-date)","135","HK$ Mn"
"2021","Jan","Imports","CAMEROON","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","CAMEROON","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","CANADA","Value (Monthly)","732","HK$ Mn"
"2021","Jan","Imports","CANADA","Value (Year-to-date)","732","HK$ Mn"
"2021","Jan","Imports","CENTRAL & SOUTH AMERICA,NESOI","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","CENTRAL & SOUTH AMERICA,NESOI","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","CHAD","Value (Monthly)","-",""
"2021","Jan","Imports","CHAD","Value (Year-to-date)","-",""
"2021","Jan","Imports","CHILE","Value (Monthly)","8,144","HK$ Mn"
"2021","Jan","Imports","CHILE","Value (Year-to-date)","8,144","HK$ Mn"
"2021","Jan","Imports","COLOMBIA","Value (Monthly)","22","HK$ Mn"
"2021","Jan","Imports","COLOMBIA","Value (Year-to-date)","22","HK$ Mn"
"2021","Jan","Imports","COMOROS","Value (Monthly)","-",""
"2021","Jan","Imports","COMOROS","Value (Year-to-date)","-",""
"2021","Jan","Imports","CONGO","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","CONGO","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","CONGO, DEM REP THE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","CONGO, DEM REP THE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","COSTA RICA","Value (Monthly)","770","HK$ Mn"
"2021","Jan","Imports","COSTA RICA","Value (Year-to-date)","770","HK$ Mn"
"2021","Jan","Imports","COTE D'IVOIRE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","COTE D'IVOIRE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","CROATIA","Value (Monthly)","17","HK$ Mn"
"2021","Jan","Imports","CROATIA","Value (Year-to-date)","17","HK$ Mn"
"2021","Jan","Imports","CUBA","Value (Monthly)","15","HK$ Mn"
"2021","Jan","Imports","CUBA","Value (Year-to-date)","15","HK$ Mn"
"2021","Jan","Imports","CYPRUS","Value (Monthly)","13","HK$ Mn"
"2021","Jan","Imports","CYPRUS","Value (Year-to-date)","13","HK$ Mn"
"2021","Jan","Imports","CZECHIA","Value (Monthly)","155","HK$ Mn"
"2021","Jan","Imports","CZECHIA","Value (Year-to-date)","155","HK$ Mn"
"2021","Jan","Imports","DENMARK","Value (Monthly)","209","HK$ Mn"
"2021","Jan","Imports","DENMARK","Value (Year-to-date)","209","HK$ Mn"
"2021","Jan","Imports","DJIBOUTI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","DJIBOUTI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","DOMINICAN REPUBLIC","Value (Monthly)","14","HK$ Mn"
"2021","Jan","Imports","DOMINICAN REPUBLIC","Value (Year-to-date)","14","HK$ Mn"
"2021","Jan","Imports","ECUADOR","Value (Monthly)","28","HK$ Mn"
"2021","Jan","Imports","ECUADOR","Value (Year-to-date)","28","HK$ Mn"
"2021","Jan","Imports","EGYPT","Value (Monthly)","134","HK$ Mn"
"2021","Jan","Imports","EGYPT","Value (Year-to-date)","134","HK$ Mn"
"2021","Jan","Imports","EL SALVADOR","Value (Monthly)","75","HK$ Mn"
"2021","Jan","Imports","EL SALVADOR","Value (Year-to-date)","75","HK$ Mn"
"2021","Jan","Imports","EQUATORIAL GUINEA","Value (Monthly)","-",""
"2021","Jan","Imports","EQUATORIAL GUINEA","Value (Year-to-date)","-",""
"2021","Jan","Imports","ESTONIA","Value (Monthly)","22","HK$ Mn"
"2021","Jan","Imports","ESTONIA","Value (Year-to-date)","22","HK$ Mn"
"2021","Jan","Imports","ESWATINI","Value (Monthly)","-",""
"2021","Jan","Imports","ESWATINI","Value (Year-to-date)","-",""
"2021","Jan","Imports","ETHIOPIA","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","ETHIOPIA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","FIJI","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","FIJI","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","FINLAND","Value (Monthly)","64","HK$ Mn"
"2021","Jan","Imports","FINLAND","Value (Year-to-date)","64","HK$ Mn"
"2021","Jan","Imports","FRANCE","Value (Monthly)","2,863","HK$ Mn"
"2021","Jan","Imports","FRANCE","Value (Year-to-date)","2,863","HK$ Mn"
"2021","Jan","Imports","GABON","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","GABON","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","GAMBIA","Value (Monthly)","-",""
"2021","Jan","Imports","GAMBIA","Value (Year-to-date)","-",""
"2021","Jan","Imports","GEORGIA","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","GEORGIA","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","GERMANY","Value (Monthly)","4,280","HK$ Mn"
"2021","Jan","Imports","GERMANY","Value (Year-to-date)","4,280","HK$ Mn"
"2021","Jan","Imports","GHANA","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","GHANA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","GIBRALTAR","Value (Monthly)","-",""
"2021","Jan","Imports","GIBRALTAR","Value (Year-to-date)","-",""
"2021","Jan","Imports","GREECE","Value (Monthly)","37","HK$ Mn"
"2021","Jan","Imports","GREECE","Value (Year-to-date)","37","HK$ Mn"
"2021","Jan","Imports","GRENADA","Value (Monthly)","-",""
"2021","Jan","Imports","GRENADA","Value (Year-to-date)","-",""
"2021","Jan","Imports","GUAM","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","GUAM","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","GUATEMALA","Value (Monthly)","17","HK$ Mn"
"2021","Jan","Imports","GUATEMALA","Value (Year-to-date)","17","HK$ Mn"
"2021","Jan","Imports","GUINEA","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","GUINEA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","GUINEA-BISSAU","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","GUINEA-BISSAU","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","GUYANA","Value (Monthly)","7","HK$ Mn"
"2021","Jan","Imports","GUYANA","Value (Year-to-date)","7","HK$ Mn"
"2021","Jan","Imports","HAITI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","HAITI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","HOLY SEE","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","HOLY SEE","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","HONDURAS","Value (Monthly)","6","HK$ Mn"
"2021","Jan","Imports","HONDURAS","Value (Year-to-date)","6","HK$ Mn"
"2021","Jan","Imports","HUNGARY","Value (Monthly)","273","HK$ Mn"
"2021","Jan","Imports","HUNGARY","Value (Year-to-date)","273","HK$ Mn"
"2021","Jan","Imports","ICELAND","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","ICELAND","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","INDIA","Value (Monthly)","5,909","HK$ Mn"
"2021","Jan","Imports","INDIA","Value (Year-to-date)","5,909","HK$ Mn"
"2021","Jan","Imports","INDONESIA","Value (Monthly)","1,281","HK$ Mn"
"2021","Jan","Imports","INDONESIA","Value (Year-to-date)","1,281","HK$ Mn"
"2021","Jan","Imports","IRAN, ISLAMIC REP","Value (Monthly)","58","HK$ Mn"
"2021","Jan","Imports","IRAN, ISLAMIC REP","Value (Year-to-date)","58","HK$ Mn"
"2021","Jan","Imports","IRAQ","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","IRAQ","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","IRELAND","Value (Monthly)","438","HK$ Mn"
"2021","Jan","Imports","IRELAND","Value (Year-to-date)","438","HK$ Mn"
"2021","Jan","Imports","ISRAEL","Value (Monthly)","1,086","HK$ Mn"
"2021","Jan","Imports","ISRAEL","Value (Year-to-date)","1,086","HK$ Mn"
"2021","Jan","Imports","ITALY","Value (Monthly)","3,238","HK$ Mn"
"2021","Jan","Imports","ITALY","Value (Year-to-date)","3,238","HK$ Mn"
"2021","Jan","Imports","JAMAICA","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","JAMAICA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","JAPAN","Value (Monthly)","21,446","HK$ Mn"
"2021","Jan","Imports","JAPAN","Value (Year-to-date)","21,446","HK$ Mn"
"2021","Jan","Imports","JORDAN","Value (Monthly)","16","HK$ Mn"
"2021","Jan","Imports","JORDAN","Value (Year-to-date)","16","HK$ Mn"
"2021","Jan","Imports","KAZAKHSTAN","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","KAZAKHSTAN","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","KENYA","Value (Monthly)","10","HK$ Mn"
"2021","Jan","Imports","KENYA","Value (Year-to-date)","10","HK$ Mn"
"2021","Jan","Imports","KIRIBATI","Value (Monthly)","-",""
"2021","Jan","Imports","KIRIBATI","Value (Year-to-date)","-",""
"2021","Jan","Imports","KOREA","Value (Monthly)","22,465","HK$ Mn"
"2021","Jan","Imports","KOREA","Value (Year-to-date)","22,465","HK$ Mn"
"2021","Jan","Imports","KUWAIT","Value (Monthly)","19","HK$ Mn"
"2021","Jan","Imports","KUWAIT","Value (Year-to-date)","19","HK$ Mn"
"2021","Jan","Imports","KYRGYZSTAN","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","KYRGYZSTAN","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","LAOS","Value (Monthly)","2","HK$ Mn"
"2021","Jan","Imports","LAOS","Value (Year-to-date)","2","HK$ Mn"
"2021","Jan","Imports","LATVIA","Value (Monthly)","27","HK$ Mn"
"2021","Jan","Imports","LATVIA","Value (Year-to-date)","27","HK$ Mn"
"2021","Jan","Imports","LEBANON","Value (Monthly)","4","HK$ Mn"
"2021","Jan","Imports","LEBANON","Value (Year-to-date)","4","HK$ Mn"
"2021","Jan","Imports","LESOTHO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","LESOTHO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","LIBERIA","Value (Monthly)","-",""
"2021","Jan","Imports","LIBERIA","Value (Year-to-date)","-",""
"2021","Jan","Imports","LIBYA","Value (Monthly)","-",""
"2021","Jan","Imports","LIBYA","Value (Year-to-date)","-",""
"2021","Jan","Imports","LIECHTENSTEIN","Value (Monthly)","4","HK$ Mn"
"2021","Jan","Imports","LIECHTENSTEIN","Value (Year-to-date)","4","HK$ Mn"
"2021","Jan","Imports","LITHUANIA","Value (Monthly)","49","HK$ Mn"
"2021","Jan","Imports","LITHUANIA","Value (Year-to-date)","49","HK$ Mn"
"2021","Jan","Imports","LUXEMBOURG","Value (Monthly)","350","HK$ Mn"
"2021","Jan","Imports","LUXEMBOURG","Value (Year-to-date)","350","HK$ Mn"
"2021","Jan","Imports","MACAO","Value (Monthly)","774","HK$ Mn"
"2021","Jan","Imports","MACAO","Value (Year-to-date)","774","HK$ Mn"
"2021","Jan","Imports","MADAGASCAR","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","MADAGASCAR","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","MALAWI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MALAWI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MALAYSIA","Value (Monthly)","13,933","HK$ Mn"
"2021","Jan","Imports","MALAYSIA","Value (Year-to-date)","13,933","HK$ Mn"
"2021","Jan","Imports","MALDIVES","Value (Monthly)","5","HK$ Mn"
"2021","Jan","Imports","MALDIVES","Value (Year-to-date)","5","HK$ Mn"
"2021","Jan","Imports","MALI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MALI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MALTA","Value (Monthly)","139","HK$ Mn"
"2021","Jan","Imports","MALTA","Value (Year-to-date)","139","HK$ Mn"
"2021","Jan","Imports","MARSHALL ISLANDS","Value (Monthly)","-",""
"2021","Jan","Imports","MARSHALL ISLANDS","Value (Year-to-date)","-",""
"2021","Jan","Imports","MAURITANIA","Value (Monthly)","3","HK$ Mn"
"2021","Jan","Imports","MAURITANIA","Value (Year-to-date)","3","HK$ Mn"
"2021","Jan","Imports","MAURITIUS","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","MAURITIUS","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","MEXICO","Value (Monthly)","432","HK$ Mn"
"2021","Jan","Imports","MEXICO","Value (Year-to-date)","432","HK$ Mn"
"2021","Jan","Imports","MICRONESIA FS & PALAU","Value (Monthly)","-",""
"2021","Jan","Imports","MICRONESIA FS & PALAU","Value (Year-to-date)","-",""
"2021","Jan","Imports","MIDDLE EAST, NESOI","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MIDDLE EAST, NESOI","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MOLDOVA, REPUBLIC OF","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MOLDOVA, REPUBLIC OF","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MONGOLIA","Value (Monthly)","1","HK$ Mn"
"2021","Jan","Imports","MONGOLIA","Value (Year-to-date)","1","HK$ Mn"
"2021","Jan","Imports","MONTENEGRO","Value (Monthly)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MONTENEGRO","Value (Year-to-date)","0@Mn","HK$ Mn"
"2021","Jan","Imports","MOROCCO","Value (Monthly)","93","HK$ Mn"
